,Open,High,Low,Close,Volume,Datetime
2024-01-29 06:00:00,191.4443,191.5140,191.2749,191.3347,4794,2024-01-29 06:00:00
2024-01-29 06:15:00,191.3248,191.6336,191.3048,191.5838,5428,2024-01-29 06:15:00
2024-01-29 06:30:00,191.5937,191.5937,191.4343,191.5041,4051,2024-01-29 06:30:00
2024-01-29 06:45:00,191.5340,191.5539,191.4543,191.4543,2320,2024-01-29 06:45:00
2024-01-29 07:00:00,191.5041,191.8328,191.4443,191.8229,29337,2024-01-29 07:00:00
2024-01-29 07:15:00,191.8328,191.8727,191.7232,191.7232,12092,2024-01-29 07:15:00
2024-01-29 07:30:00,191.7232,191.7531,191.5539,191.6435,7746,2024-01-29 07:30:00
2024-01-29 07:45:00,191.6435,191.6635,191.5738,191.6236,7832,2024-01-29 07:45:00
2024-01-29 08:00:00,191.5340,192.0719,191.2749,191.5639,63489,2024-01-29 08:00:00
2024-01-29 08:15:00,191.5639,191.6236,191.4343,191.4841,15547,2024-01-29 08:15:00
2024-01-29 08:30:00,191.4742,191.4842,191.3447,191.3845,14990,2024-01-29 08:30:00
2024-01-29 08:45:00,191.3746,191.4144,191.2152,191.2550,31150,2024-01-29 08:45:00
2024-01-29 09:00:00,191.2251,191.6934,191.2152,191.4045,47417,2024-01-29 09:00:00
2024-01-29 09:15:00,191.3995,191.4842,191.1255,191.2550,99634,2024-01-29 09:15:00
2024-01-29 09:30:00,191.2849,191.4523,190.1393,190.1891,3603493,2024-01-29 09:30:00
2024-01-29 09:45:00,190.2040,190.3584,188.8641,190.0540,4195981,2024-01-29 09:45:00
2024-01-29 10:00:00,190.0596,190.5328,189.7706,190.3783,2088151,2024-01-29 10:00:00
2024-01-29 10:15:00,190.3684,190.4531,189.8404,190.1492,1492884,2024-01-29 10:15:00
2024-01-29 10:30:00,190.1492,190.4282,189.9051,190.0894,1400315,2024-01-29 10:30:00
2024-01-29 10:45:00,190.0857,191.2749,189.8614,189.8704,1256886,2024-01-29 10:45:00
2024-01-29 11:00:00,189.8703,190.1192,189.6860,190.1044,1116286,2024-01-29 11:00:00
2024-01-29 11:15:00,190.1044,190.3070,189.9002,189.9699,1019661,2024-01-29 11:15:00
