,Open,High,Low,Close,Volume,Datetime
2024-08-22 08:02:00,226.4000,227.8300,226.4000,227.8000,1098,2024-08-22 08:02:00
2024-08-22 08:03:00,227.7650,227.8000,227.7200,227.7800,251,2024-08-22 08:03:00
2024-08-22 08:04:00,227.7200,227.8250,227.7200,227.7650,1935,2024-08-22 08:04:00
2024-08-22 08:05:00,227.7900,227.8000,226.4000,227.7300,535,2024-08-22 08:05:00
2024-08-22 08:06:00,227.7700,227.7875,227.7300,227.7550,1303,2024-08-22 08:06:00
2024-08-22 08:07:00,227.7550,227.7800,227.6900,227.6900,541,2024-08-22 08:07:00
2024-08-22 08:08:00,227.7300,227.7800,227.6900,227.7400,1810,2024-08-22 08:08:00
2024-08-22 08:09:00,227.7400,227.7700,227.6100,227.6900,670,2024-08-22 08:09:00
2024-08-22 08:10:00,227.6800,227.7200,227.6000,227.6600,1428,2024-08-22 08:10:00
2024-08-22 08:11:00,227.6400,227.7000,227.6200,227.6400,243,2024-08-22 08:11:00
2024-08-22 08:12:00,227.6400,227.7000,227.5800,227.5807,1197,2024-08-22 08:12:00
2024-08-22 08:13:00,227.5872,227.6600,227.5600,227.6150,473,2024-08-22 08:13:00
2024-08-22 08:14:00,227.6150,227.6300,227.5600,227.5950,488,2024-08-22 08:14:00
2024-08-22 08:15:00,227.6300,227.6700,227.5600,227.5700,512,2024-08-22 08:15:00
2024-08-22 08:16:00,227.6600,227.6700,227.5500,227.5600,1185,2024-08-22 08:16:00
2024-08-22 08:17:00,227.6000,227.6100,227.3600,227.4000,3953,2024-08-22 08:17:00
2024-08-22 08:18:00,227.4700,227.5500,227.4000,227.4000,572,2024-08-22 08:18:00
2024-08-22 08:19:00,227.4350,227.4400,227.4000,227.4400,279,2024-08-22 08:19:00
2024-08-22 08:20:00,227.4200,227.5000,227.3100,227.4000,4314,2024-08-22 08:20:00
2024-08-22 08:21:00,227.4400,227.4800,227.2012,227.2600,2385,2024-08-22 08:21:00
2024-08-22 08:22:00,227.3300,227.4600,227.2000,227.2950,662,2024-08-22 08:22:00
2024-08-22 08:23:00,227.2800,227.3000,227.0500,227.2500,1568,2024-08-22 08:23:00
2024-08-22 08:24:00,227.2100,227.2500,227.1900,227.2148,773,2024-08-22 08:24:00
2024-08-22 08:25:00,227.2100,227.2500,227.0700,227.2250,1779,2024-08-22 08:25:00
2024-08-22 08:26:00,227.2500,227.3200,227.2000,227.2600,8388,2024-08-22 08:26:00
2024-08-22 08:27:00,227.2700,227.3200,227.2600,227.3200,152,2024-08-22 08:27:00
2024-08-22 08:28:00,227.2600,227.2600,227.1550,227.1550,496,2024-08-22 08:28:00
2024-08-22 08:29:00,227.1296,227.1900,227.0900,227.1350,1191,2024-08-22 08:29:00
2024-08-22 08:30:00,227.1100,227.2100,226.5000,227.0500,7660,2024-08-22 08:30:00
2024-08-22 08:31:00,227.2073,227.2100,227.1050,227.1800,498,2024-08-22 08:31:00
2024-08-22 08:32:00,227.1800,227.2100,227.0500,227.1600,589,2024-08-22 08:32:00
2024-08-22 08:33:00,227.1700,227.1700,226.8100,226.9600,6515,2024-08-22 08:33:00
2024-08-22 08:34:00,226.9800,227.0000,226.8300,226.9980,817,2024-08-22 08:34:00
2024-08-22 08:35:00,226.9000,227.0600,226.8400,227.0000,3602,2024-08-22 08:35:00
2024-08-22 08:36:00,227.0071,227.1700,227.0071,227.0600,3164,2024-08-22 08:36:00
2024-08-22 08:37:00,227.0900,227.1200,227.0000,227.1200,5280,2024-08-22 08:37:00
2024-08-22 08:38:00,227.1200,227.1500,227.0300,227.1500,4309,2024-08-22 08:38:00
2024-08-22 08:39:00,227.1200,227.2900,227.0800,227.2900,1950,2024-08-22 08:39:00
2024-08-22 08:40:00,227.2600,227.3500,227.1000,227.2250,1958,2024-08-22 08:40:00
2024-08-22 08:41:00,227.2900,227.4900,227.1600,227.2900,1782,2024-08-22 08:41:00
2024-08-22 08:42:00,227.4900,227.4900,227.2462,227.4350,93,2024-08-22 08:42:00
2024-08-22 08:43:00,227.4800,227.4900,227.2500,227.2700,355,2024-08-22 08:43:00
2024-08-22 08:44:00,227.2900,227.4200,227.2600,227.3550,534,2024-08-22 08:44:00
2024-08-22 08:45:00,227.3500,227.4200,227.1500,227.1500,4134,2024-08-22 08:45:00
2024-08-22 08:46:00,227.1600,227.3030,227.0300,227.0900,1232,2024-08-22 08:46:00
2024-08-22 08:47:00,227.2000,227.2000,227.0900,227.1800,85,2024-08-22 08:47:00
2024-08-22 08:48:00,227.1700,227.2300,227.1500,227.1808,3174,2024-08-22 08:48:00
2024-08-22 08:49:00,227.1900,227.2700,227.1900,227.2400,1464,2024-08-22 08:49:00
2024-08-22 08:50:00,227.2400,227.3500,227.2400,227.3500,1097,2024-08-22 08:50:00
2024-08-22 08:51:00,227.3000,227.4000,227.2800,227.3200,302,2024-08-22 08:51:00
2024-08-22 08:52:00,227.3500,227.3952,227.3000,227.3600,742,2024-08-22 08:52:00
2024-08-22 08:53:00,227.3500,227.4200,227.3300,227.4100,477,2024-08-22 08:53:00
2024-08-22 08:54:00,227.4200,227.4900,227.4100,227.4800,1505,2024-08-22 08:54:00
2024-08-22 08:55:00,227.4900,227.4900,227.3800,227.3800,4873,2024-08-22 08:55:00
2024-08-22 08:56:00,227.4300,227.4900,227.4216,227.4216,103,2024-08-22 08:56:00
2024-08-22 08:57:00,227.4550,227.4900,227.4200,227.4200,520,2024-08-22 08:57:00
2024-08-22 08:58:00,227.5000,227.5000,227.4200,227.4800,328,2024-08-22 08:58:00
2024-08-22 08:59:00,227.4800,227.6400,227.4227,227.5202,1923,2024-08-22 08:59:00
2024-08-22 09:00:00,227.6400,227.6400,227.5230,227.5900,656,2024-08-22 09:00:00
2024-08-22 09:01:00,227.5900,227.7000,227.5550,227.6700,1720,2024-08-22 09:01:00
2024-08-22 09:02:00,227.6400,227.6800,227.5900,227.6800,1894,2024-08-22 09:02:00
2024-08-22 09:03:00,227.6300,227.6800,227.4300,227.5900,1622,2024-08-22 09:03:00
2024-08-22 09:04:00,227.5400,227.6300,227.4300,227.5300,1096,2024-08-22 09:04:00
2024-08-22 09:05:00,227.6000,227.6100,227.4400,227.5450,516,2024-08-22 09:05:00
2024-08-22 09:06:00,227.5450,227.6100,227.4100,227.5400,2580,2024-08-22 09:06:00
2024-08-22 09:07:00,227.5100,227.5430,227.4100,227.4100,176,2024-08-22 09:07:00
2024-08-22 09:08:00,227.5000,227.5000,227.4100,227.4500,296,2024-08-22 09:08:00
2024-08-22 09:09:00,227.4900,227.7000,227.4500,227.5000,5598,2024-08-22 09:09:00
2024-08-22 09:10:00,227.6900,227.7100,227.5000,227.5300,2003,2024-08-22 09:10:00
2024-08-22 09:11:00,227.5600,227.7500,227.5400,227.7400,2394,2024-08-22 09:11:00
2024-08-22 09:12:00,227.7500,227.7700,227.6200,227.6800,707,2024-08-22 09:12:00
2024-08-22 09:13:00,227.6600,227.7300,226.5400,227.6500,3522,2024-08-22 09:13:00
2024-08-22 09:14:00,227.7300,227.8000,227.4500,227.5500,7468,2024-08-22 09:14:00
2024-08-22 09:15:00,227.5660,227.7100,227.4500,227.5800,1555,2024-08-22 09:15:00
2024-08-22 09:16:00,227.5750,227.6200,227.5200,227.5600,931,2024-08-22 09:16:00
2024-08-22 09:17:00,227.5700,227.6000,227.5100,227.5600,235,2024-08-22 09:17:00
2024-08-22 09:18:00,227.5900,227.6700,227.5500,227.6500,1323,2024-08-22 09:18:00
2024-08-22 09:19:00,227.6400,227.6900,227.5700,227.6400,2280,2024-08-22 09:19:00
2024-08-22 09:20:00,227.6500,227.6800,227.5627,227.6200,1302,2024-08-22 09:20:00
2024-08-22 09:21:00,227.6117,227.6800,227.5500,227.6800,1140,2024-08-22 09:21:00
2024-08-22 09:22:00,227.6800,227.7000,227.6200,227.6200,1221,2024-08-22 09:22:00
2024-08-22 09:23:00,227.6600,227.7000,227.5000,227.5000,2102,2024-08-22 09:23:00
2024-08-22 09:24:00,227.6000,227.6900,227.4500,227.5700,387,2024-08-22 09:24:00
2024-08-22 09:25:00,227.5400,227.5400,227.1103,227.4900,15488,2024-08-22 09:25:00
2024-08-22 09:26:00,227.3100,227.3400,227.1100,227.2300,4817,2024-08-22 09:26:00
2024-08-22 09:27:00,227.2300,227.6900,227.1500,227.6085,13608,2024-08-22 09:27:00
2024-08-22 09:28:00,227.5700,227.6600,227.3900,227.6000,4050,2024-08-22 09:28:00
2024-08-22 09:29:00,227.6000,227.9300,227.5100,227.8500,18134,2024-08-22 09:29:00
2024-08-22 09:30:00,227.7900,227.7900,227.1300,227.6662,641356,2024-08-22 09:30:00
2024-08-22 09:31:00,227.6600,227.8000,226.9650,227.1800,236674,2024-08-22 09:31:00
2024-08-22 09:32:00,227.2000,227.3000,226.9400,227.2600,179928,2024-08-22 09:32:00
2024-08-22 09:33:00,227.2600,227.4850,227.1193,227.2200,107729,2024-08-22 09:33:00
2024-08-22 09:34:00,227.2200,227.2300,227.1100,227.1950,110859,2024-08-22 09:34:00
2024-08-22 09:35:00,227.2000,227.3900,227.0500,227.1900,138588,2024-08-22 09:35:00
2024-08-22 09:36:00,227.2000,227.3700,227.1200,227.3700,114194,2024-08-22 09:36:00
2024-08-22 09:37:00,227.3640,227.4700,227.1200,227.1200,136905,2024-08-22 09:37:00
2024-08-22 09:38:00,227.1200,227.2100,227.0600,227.1000,99212,2024-08-22 09:38:00
2024-08-22 09:39:00,227.0950,227.2700,226.9800,227.1680,131926,2024-08-22 09:39:00
2024-08-22 09:40:00,227.1800,227.4000,227.1438,227.3750,109515,2024-08-22 09:40:00
2024-08-22 09:41:00,227.3705,227.3890,227.1800,227.3000,67302,2024-08-22 09:41:00
2024-08-22 09:42:00,227.3200,227.4480,227.2600,227.3650,98960,2024-08-22 09:42:00
2024-08-22 09:43:00,227.3600,227.3800,226.9600,226.9700,123990,2024-08-22 09:43:00
2024-08-22 09:44:00,226.9800,227.0300,226.8400,226.9450,148896,2024-08-22 09:44:00
2024-08-22 09:45:00,226.9500,227.3800,226.6900,227.0840,227734,2024-08-22 09:45:00
2024-08-22 09:46:00,227.0801,227.2400,226.9500,227.2400,144077,2024-08-22 09:46:00
2024-08-22 09:47:00,227.2300,227.3800,227.1800,227.3600,102745,2024-08-22 09:47:00
2024-08-22 09:48:00,227.3600,227.5800,227.2500,227.5675,135666,2024-08-22 09:48:00
2024-08-22 09:49:00,227.5589,227.6240,227.3100,227.4800,132844,2024-08-22 09:49:00
2024-08-22 09:50:00,227.4706,227.6000,227.3300,227.5700,95055,2024-08-22 09:50:00
2024-08-22 09:51:00,227.5510,228.0700,227.5000,228.0020,401800,2024-08-22 09:51:00
2024-08-22 09:52:00,227.9918,228.0700,227.6600,227.6900,219329,2024-08-22 09:52:00
